company_name;Ticker;sector;Executive Name;Title;job_function;Age;Year Born;survey_year;country_code;annual_base_salary;target_total_cash;target_total_direct_compensation;market_cap;ebitda;totalDebt;quickRatio;currentRatio;total_revenue;debtToEquity;revenuePerShare;returnOnAssets;returnOnEquity;gross_profits;free_cash_flow;operating_cash_flow;earningsGrowth;revenueGrowth;grossMargins;ebitdaMargins;operating_margins;profitMargins;financialCurrency
Accenture plc;ACN;Technology;Mr. Manish  Sharma;CEO of the Americas & Market Unit Lead - US;OBM;56;1968;2024;US;1.100.000;3.025.000;8.647.500;1,99E+11;11472501760;8060329984;1,33;1477;67221491712;26706;107257;0,12;0,27;21633724416;8601244672;10407318528;0,07;0,05;0,32;0,17;0,13;0,11;USD
Accenture plc;ACN;Technology;Mr. John  Walsh;Chief Operating Officer;OBM;59;1965;2024;US;1.100.000;3.025.000;8.505.000;1,99E+11;11472501760;8060329984;1,33;1477;67221491712;26706;107257;0,12;0,27;21633724416;8601244672;10407318528;0,07;0,05;0,32;0,17;0,13;0,11;USD
Accenture plc;ACN;Technology;KC McClure;;OBM;;;2024;US;1.182.497;3.251.867;8.994.324;1,99E+11;11472501760;8060329984;1,33;1477;67221491712;26706;107257;0,12;0,27;21633724416;8601244672;10407318528;0,07;0,05;0,32;0,17;0,13;0,11;USD
Accenture plc;ACN;Technology;Jean-Marc Ollagnier;;OBM;;;2024;US;1.043.319;2.869.127;8.262.915;1,99E+11;11472501760;8060329984;1,33;1477;67221491712;26706;107257;0,12;0,27;21633724416;8601244672;10407318528;0,07;0,05;0,32;0,17;0,13;0,11;USD
Altria Group Inc.;MO;Consumer Defensive;Mr. William F. Gifford Jr.;CEO & Director;CEO;54;1970;2015;US;1.450.000;3.915.000;11.145.000;99786825728;12382999552;26058999808;0,47;0,57;20245999616;;11902;0,21;;14343999488;4378625024;8595999744;-0,48;-0,04;0,71;0,61;0,61;0,5;USD
Altria Group Inc.;MO;Consumer Defensive;Mr. Salvatore  Mancuso;Executive VP & CFO;OBM;59;1965;2015;US;840.500;2.269.350;4.019.350;99786825728;12382999552;26058999808;0,47;0,57;20245999616;;11902;0,21;;14343999488;4378625024;8595999744;-0,48;-0,04;0,71;0,61;0,61;0,5;USD
Altria Group Inc.;MO;Consumer Defensive;Mr. Jody L. Begley;Executive VP & COO;OBM;51;1973;2015;US;832.300;1.622.985;3.372.985;99786825728;12382999552;26058999808;0,47;0,57;20245999616;;11902;0,21;;14343999488;4378625024;8595999744;-0,48;-0,04;0,71;0,61;0,61;0,5;USD
Altria Group Inc.;MO;Consumer Defensive;Mr. Robert A. McCarter III, J.D.;Executive VP & General Counsel;OBM;51;1973;2015;US;545.500;1.063.725;1.583.725;99786825728;12382999552;26058999808;0,47;0,57;20245999616;;11902;0,21;;14343999488;4378625024;8595999744;-0,48;-0,04;0,71;0,61;0,61;0,5;USD
Altria Group Inc.;MO;Consumer Defensive;Ms. Heather A. Newman;Senior VP and Chief Strategy & Growth Officer;OBM;46;1978;2015;US;421.000;757.800;1.747.800;99786825728;12382999552;26058999808;0,47;0,57;20245999616;;11902;0,21;;14343999488;4378625024;8595999744;-0,48;-0,04;0,71;0,61;0,61;0,5;USD
American International Group Inc.;AIG;Financial Services;Mr. Peter Salvatore Zaffino;CEO & Chairman;CEO;57;1967;2024;US;1.500.000;6.000.000;20.000.000;50336657408;7714999808;8753000448;0,23;0,64;27047000064;21112;42982;0,01;0,06;8787000320;19411625984;2696000000;-0,33;0;0,32;0,29;0,15;-0,07;USD
American International Group Inc.;AIG;Financial Services;Mr. Keith Francis Walsh;Executive VP & CFO;OBM;49;1975;2024;US;1.000.000;2.500.000;;50336657408;7714999808;8753000448;0,23;0,64;27047000064;21112;42982;0,01;0,06;8787000320;19411625984;2696000000;-0,33;0;0,32;0,29;0,15;-0,07;USD
American International Group Inc.;AIG;Financial Services;Mr. Charles Anthony Fry;Executive Vice President of Reinsurance & Risk Capital Optimization;OBM;52;1972;2024;US;1.023.848;2.559.620;4.610.476;50336657408;7714999808;8753000448;0,23;0,64;27047000064;21112;42982;0,01;0,06;8787000320;19411625984;2696000000;-0,33;0;0,32;0,29;0,15;-0,07;USD
American International Group Inc.;AIG;Financial Services;Mr. Jon  Hancock;Executive VP and CEO of International Commercial Insurance & Global Personal Insurance;OBM;58;1966;2024;US;1.023.848;2.761.862;5.123.839;50336657408;7714999808;8753000448;0,23;0,64;27047000064;21112;42982;0,01;0,06;8787000320;19411625984;2696000000;-0,33;0;0,32;0,29;0,15;-0,07;USD
American International Group Inc.;AIG;Financial Services;Mr. Claude E. Wade;Executive VP, Chief Digital Officer and Global Head of Business Operations & Claims;OBM;56;1968;2024;US;1.000.000;3.000.000;4.500.000;50336657408;7714999808;8753000448;0,23;0,64;27047000064;21112;42982;0,01;0,06;8787000320;19411625984;2696000000;-0,33;0;0,32;0,29;0,15;-0,07;USD
AT&T Inc.;T;Communication Services;Mr. John T. Stankey;CEO & Chairman;CEO;61;1963;2024;US;2.400.000;8.000.000;24.500.000;2,02E+11;44259000320;1,45E+11;0,44;0,7;1,23E+11;119246;17064;0,04;0,11;73633996800;14413375488;40272998400;0,3;0,02;0,6;0,36;0,22;0,1;USD
AT&T Inc.;T;Communication Services;Mr. Pascal  Desroches CPA;Senior EVP & CFO;OBM;60;1964;2024;US;1.250.000;4.000.000;12.500.000;2,02E+11;44259000320;1,45E+11;0,44;0,7;1,23E+11;119246;17064;0,04;0,11;73633996800;14413375488;40272998400;0,3;0,02;0,6;0,36;0,22;0,1;USD
AT&T Inc.;T;Communication Services;Ms. Lori M. Lee;Global Marketing Officer and Senior EVP of International & Human Resources;OBM;58;1966;2024;US;750.000;2.100.000;7.225.000;2,02E+11;44259000320;1,45E+11;0,44;0,7;1,23E+11;119246;17064;0,04;0,11;73633996800;14413375488;40272998400;0,3;0,02;0,6;0,36;0,22;0,1;USD
AT&T Inc.;T;Communication Services;Mr. David R. McAtee II;Senior EVP & General Counsel;OBM;55;1969;2024;US;1.300.000;4.000.000;11.000.000;2,02E+11;44259000320;1,45E+11;0,44;0,7;1,23E+11;119246;17064;0,04;0,11;73633996800;14413375488;40272998400;0,3;0,02;0,6;0,36;0,22;0,1;USD
AT&T Inc.;T;Communication Services;Mr. Jeffery Scott McElfresh;Chief Operating Officer;OBM;54;1970;2024;US;1.250.000;4.000.000;13.000.000;2,02E+11;44259000320;1,45E+11;0,44;0,7;1,23E+11;119246;17064;0,04;0,11;73633996800;14413375488;40272998400;0,3;0,02;0,6;0,36;0,22;0,1;USD
Bank of America Corporation;BAC;Financial Services;Mr. Brian Thomas Moynihan;Chairman, CEO & President;CEO;65;1959;2024;US;1.500.000;1.500.000;35.450.000;3,39E+11;;7,74E+11;;;97452998656;;12521;0,01;0,09;97452998656;;4550000128;0,18;0,06;0;0;0,31;0,29;USD
Bank of America Corporation;BAC;Financial Services;Mr. Alastair M. Borthwick;Chief Financial Officer;OBM;55;1969;2024;US;1.000.000;;;3,39E+11;;7,74E+11;;;97452998656;;12521;0,01;0,09;97452998656;;4550000128;0,18;0,06;0;0;0,31;0,29;USD
Bank of America Corporation;BAC;Financial Services;Mr. Matthew M. Koder;President of Global Corporate & Investment Banking;OBM;52;1972;2024;US;1.000.000;;;3,39E+11;;7,74E+11;;;97452998656;;12521;0,01;0,09;97452998656;;4550000128;0,18;0,06;0;0;0,31;0,29;USD
Bank of America Corporation;BAC;Financial Services;Mr. Dean C. Athanasia;President of Regional Banking;OBM;57;1967;2024;US;1.000.000;;;3,39E+11;;7,74E+11;;;97452998656;;12521;0,01;0,09;97452998656;;4550000128;0,18;0,06;0;0;0,31;0,29;USD
Bank of America Corporation;BAC;Financial Services;Mr. James P. DeMare;President of Global Markets;OBM;54;1970;2024;US;1.000.000;;;3,39E+11;;7,74E+11;;;97452998656;;12521;0,01;0,09;97452998656;;4550000128;0,18;0,06;0;0;0,31;0,29;USD
The Bank of New York Mellon Corporation;BK;Financial Services;Mr. Robin Antony Vince;President, CEO & Director;CEO;52;1972;2024;US;1.300.000;6.910.000;20.000.000;64617996288;;72580997120;;;18823000064;;25659;0,01;0,11;18823000064;;3779000064;0,26;0,06;0;0;0,33;0,25;USD
The Bank of New York Mellon Corporation;BK;Financial Services;Mr. Dermot William McDonogh;Senior Executive VP & CFO;OBM;60;1964;2024;US;650.000;3.155.000;9.000.000;64617996288;;72580997120;;;18823000064;;25659;0,01;0,11;18823000064;;3779000064;0,26;0,06;0;0;0,33;0,25;USD
The Bank of New York Mellon Corporation;BK;Financial Services;Mr. Jose Manuel Minaya;Senior EVP and Global Head of BNY Investments & Wealth;OBM;52;1972;2024;US;650.000;;;64617996288;;72580997120;;;18823000064;;25659;0,01;0,11;18823000064;;3779000064;0,26;0,06;0;0;0,33;0,25;USD
The Bank of New York Mellon Corporation;BK;Financial Services;Ms. Leigh-Ann  Russell;Chief Information Officer & Global Head of Engineering;OBM;49;1975;2024;US;650.000;2.330.000;6.250.000;64617996288;;72580997120;;;18823000064;;25659;0,01;0,11;18823000064;;3779000064;0,26;0,06;0;0;0,33;0,25;USD
The Bank of New York Mellon Corporation;BK;Financial Services;Mr. Alejandro  Perez;Chief Administrative Officer;OBM;N/A;N/A;2024;US;650.000;2.255.000;6.000.000;64617996288;;72580997120;;;18823000064;;25659;0,01;0,11;18823000064;;3779000064;0,26;0,06;0;0;0,33;0,25;USD
BlackRock Inc.;BLK;Financial Services;Mr. Laurence Douglas Fink;Chairman, CEO & Member of Board of Directors;CEO;72;1952;2024;US;1.500.000;;;1,53E+11;8415000064;14259000320;1304;1968;20955000832;28,41;138199;0,04;0,14;10352000000;5569375232;4236000000;-0,08;0,12;0,49;0,4;0,35;0,3;USD
BlackRock Inc.;BLK;Financial Services;Mr. Robert Steven Kapito;President & Member of Board of Directors;OBM;68;1956;2024;US;1.250.000;;;1,53E+11;8415000064;14259000320;1304;1968;20955000832;28,41;138199;0,04;0,14;10352000000;5569375232;4236000000;-0,08;0,12;0,49;0,4;0,35;0,3;USD
BlackRock Inc.;BLK;Financial Services;Mr. Robert Lawrence Goldstein;Senior MD & COO;OBM;50;1974;2024;US;750.000;;;1,53E+11;8415000064;14259000320;1304;1968;20955000832;28,41;138199;0,04;0,14;10352000000;5569375232;4236000000;-0,08;0,12;0,49;0,4;0,35;0,3;USD
BlackRock Inc.;BLK;Financial Services;Mr. Martin S. Small;Senior MD, CFO & Global Head of Corporate Strategy;OBM;48;1976;2024;US;750.000;;;1,53E+11;8415000064;14259000320;1304;1968;20955000832;28,41;138199;0,04;0,14;10352000000;5569375232;4236000000;-0,08;0,12;0,49;0,4;0,35;0,3;USD
BlackRock Inc.;BLK;Financial Services;Mr. J. Richard Kushel;Senior MD & Head of the Portfolio Management Group;OBM;57;1967;2024;US;750.000;;;1,53E+11;8415000064;14259000320;1304;1968;20955000832;28,41;138199;0,04;0,14;10352000000;5569375232;4236000000;-0,08;0,12;0,49;0,4;0,35;0,3;USD
Booking Holdings Inc.;BKNG;Consumer Cyclical;Mr. Glenn D. Fogel;President, CEO & Director;CEO;62;1962;2024;US;1.166.667;3.581.668;13.580.397;1,83E+11;8499999744;16760999936;1151;1217;24085999616;;723,7;0,18;;20864999424;7502374912;8901999616;-0,55;0,08;0,87;0,35;0,23;0,23;USD
Booking Holdings Inc.;BKNG;Consumer Cyclical;Mr. Ewout Lucien Steenbergen;Executive VP & CFO;OBM;55;1969;2024;US;656.298;1.837.634;5.536.823;1,83E+11;8499999744;16760999936;1151;1217;24085999616;;723,7;0,18;;20864999424;7502374912;8901999616;-0,55;0,08;0,87;0,35;0,23;0,23;USD
Booking Holdings Inc.;BKNG;Consumer Cyclical;David Goulden;;OBM;;;2024;US;446.250;1.383.375;;1,83E+11;8499999744;16760999936;1151;1217;24085999616;;723,7;0,18;;20864999424;7502374912;8901999616;-0,55;0,08;0,87;0,35;0,23;0,23;USD
Booking Holdings Inc.;BKNG;Consumer Cyclical;Mr. Peter J. Millones Jr.;Executive VP & General Counsel;OBM;54;1970;2024;US;717.750;1.959.458;4.958.727;1,83E+11;8499999744;16760999936;1151;1217;24085999616;;723,7;0,18;;20864999424;7502374912;8901999616;-0,55;0,08;0,87;0,35;0,23;0,23;USD
Booking Holdings Inc.;BKNG;Consumer Cyclical;Mr. Paulo  Pisano;Chief Human Resources Officer;OBM;50;1974;2024;US;572.390;1.385.184;3.086.053;1,83E+11;8499999744;16760999936;1151;1217;24085999616;;723,7;0,18;;20864999424;7502374912;8901999616;-0,55;0,08;0,87;0,35;0,23;0,23;USD
Bristol-Myers Squibb Company;BMY;Healthcare;Dr. Christopher S. Boerner Ph.D.;CEO & Chairman;CEO;53;1971;2024;US;1.536.538;3.842.890;17.485.953;98518220800;19174000640;51271000064;1095;1279;47636000768;293,85;23478;0,07;0,32;35578998784;13926124544;14309999616;;-0,06;0,75;0,4;0,32;0,11;USD
Bristol-Myers Squibb Company;BMY;Healthcare;Mr. David V. Elkins;Executive VP & CFO;OBM;56;1968;2024;US;1.115.000;2.230.000;8.008.244;98518220800;19174000640;51271000064;1095;1279;47636000768;293,85;23478;0,07;0,32;35578998784;13926124544;14309999616;;-0,06;0,75;0,4;0,32;0,11;USD
Bristol-Myers Squibb Company;BMY;Healthcare;Mr. Samit  Hirawat M.D.;Executive VP, Chief Medical Officer & Head of Development;OBM;55;1969;2024;US;1.115.000;2.230.000;7.847.762;98518220800;19174000640;51271000064;1095;1279;47636000768;293,85;23478;0,07;0,32;35578998784;13926124544;14309999616;;-0,06;0,75;0,4;0,32;0,11;USD
Bristol-Myers Squibb Company;BMY;Healthcare;Sandra Leung;;OBM;;;2024;US;1.150.000;2.300.000;6.259.204;98518220800;19174000640;51271000064;1095;1279;47636000768;293,85;23478;0,07;0,32;35578998784;13926124544;14309999616;;-0,06;0,75;0,4;0,32;0,11;USD
Bristol-Myers Squibb Company;BMY;Healthcare;Ms. Karin  Shanahan;Executive Vice President of Global Product Development & Supply;OBM;59;1965;2024;US;1.009.615;1.921.049;6.066.957;98518220800;19174000640;51271000064;1095;1279;47636000768;293,85;23478;0,07;0,32;35578998784;13926124544;14309999616;;-0,06;0,75;0,4;0,32;0,11;USD
Capital One Financial Corporation;COF;Financial Services;Mr. Richard D. Fairbank;Founder, Chairman, CEO & President;CEO;73;1951;2024;US;;;;1,27E+11;;45076000768;;;28308000768;;73926;0,01;0,08;28308000768;;19815999488;0,1;0,14;0;0;0,23;0,17;USD
Capital One Financial Corporation;COF;Financial Services;Mr. Andrew M. Young;Chief Financial Officer;OBM;49;1975;2024;US;;;;1,27E+11;;45076000768;;;28308000768;;73926;0,01;0,08;28308000768;;19815999488;0,1;0,14;0;0;0,23;0,17;USD
Capital One Financial Corporation;COF;Financial Services;Mr. Matthew W. Cooper;General Counsel, Corporate Secretary & Head of Environmental, Social and Governance;OBM;52;1972;2024;US;;;;1,27E+11;;45076000768;;;28308000768;;73926;0,01;0,08;28308000768;;19815999488;0,1;0,14;0;0;0,23;0,17;USD
Capital One Financial Corporation;COF;Financial Services;Mr. Sanjiv  Yajnik;President of Financial Services;OBM;67;1957;2024;US;;;;1,27E+11;;45076000768;;;28308000768;;73926;0,01;0,08;28308000768;;19815999488;0,1;0,14;0;0;0,23;0,17;USD
Capital One Financial Corporation;COF;Financial Services;Mr. Frank G. LaPrade III, J.D.;Chief Enterprise Services Officer & Chief of Staff to the CEO;OBM;57;1967;2024;US;;;;1,27E+11;;45076000768;;;28308000768;;73926;0,01;0,08;28308000768;;19815999488;0,1;0,14;0;0;0,23;0,17;USD
Citigroup Inc.;C;Financial Services;Ms. Jane Nind Fraser Ph.D.;CEO & Director;CEO;56;1968;2024;US;;;;1,46E+11;;8,01E+11;;;71819001856;;37928;0,01;0,06;71819001856;;-67546001408;0,25;0,03;0;0;0,29;0,19;USD
Citigroup Inc.;C;Financial Services;Mr. Mark A.L. Mason;Chief Financial Officer;OBM;54;1970;2024;US;;;;1,46E+11;;8,01E+11;;;71819001856;;37928;0,01;0,06;71819001856;;-67546001408;0,25;0,03;0;0;0,29;0,19;USD
Citigroup Inc.;C;Financial Services;Mr. Andrew J. Morton;Head of Markets;OBM;62;1962;2024;US;;;;1,46E+11;;8,01E+11;;;71819001856;;37928;0,01;0,06;71819001856;;-67546001408;0,25;0,03;0;0;0,29;0,19;USD
Citigroup Inc.;C;Financial Services;Mr. Andrew Mason Sieg;Head of Wealth;OBM;56;1968;2024;US;;;;1,46E+11;;8,01E+11;;;71819001856;;37928;0,01;0,06;71819001856;;-67546001408;0,25;0,03;0;0;0,29;0,19;USD
Citigroup Inc.;C;Financial Services;Mr. Viswas  Raghavan;Executive Vice Chairman & Head of Banking;OBM;58;1966;2024;US;;;;1,46E+11;;8,01E+11;;;71819001856;;37928;0,01;0,06;71819001856;;-67546001408;0,25;0,03;0;0;0,29;0,19;USD
Colgate-Palmolive Company;CL;Consumer Defensive;Mr. Noel R. Wallace;Chairman, CEO & President;CEO;60;1964;2024;US;1.500.000;4.125.000;15.125.000;73132294144;4861000192;8269000192;0,44;0,85;19946999808;1128104;24433;0,16;451259;12129000448;2880124928;4025999872;0,02;-0,03;0,61;0,24;0,22;0,15;USD
Colgate-Palmolive Company;CL;Consumer Defensive;Mr. Stanley J. Sutula III;Chief Financial Officer;OBM;58;1966;2024;US;1.000.000;2.000.000;4.950.971;73132294144;4861000192;8269000192;0,44;0,85;19946999808;1128104;24433;0,16;451259;12129000448;2880124928;4025999872;0,02;-0,03;0,61;0,24;0,22;0,15;USD
Colgate-Palmolive Company;CL;Consumer Defensive;Ms. Jennifer M. Daniels;Chief Legal Officer & Secretary;OBM;60;1964;2024;US;921.815;1.659.267;3.623.100;73132294144;4861000192;8269000192;0,44;0,85;19946999808;1128104;24433;0,16;451259;12129000448;2880124928;4025999872;0,02;-0,03;0,61;0,24;0,22;0,15;USD
Colgate-Palmolive Company;CL;Consumer Defensive;Ms. Prabha  Parameswaran;Group President of Growth & Strategy;OBM;65;1959;2024;US;947.215;1.704.987;3.910.133;73132294144;4861000192;8269000192;0,44;0,85;19946999808;1128104;24433;0,16;451259;12129000448;2880124928;4025999872;0,02;-0,03;0,61;0,24;0,22;0,15;USD
Colgate-Palmolive Company;CL;Consumer Defensive;Mr. Panagiotis  Tsourapas;Group President of Europe & Developing Markets;OBM;59;1965;2024;US;947.215;1.704.987;3.668.820;73132294144;4861000192;8269000192;0,44;0,85;19946999808;1128104;24433;0,16;451259;12129000448;2880124928;4025999872;0,02;-0,03;0,61;0,24;0,22;0,15;USD
ConocoPhillips;COP;Energy;Mr. Ryan M. Lance;Chairman & CEO;CEO;62;1962;2024;US;1.800.000;4.770.000;20.186.811;1,10E+11;25586999296;23783999488;1023;1268;59090001920;36457;49128;0,09;0,17;28981999616;8659749888;21254000640;0,04;0,19;0,49;0,43;0,27;0,16;USD
ConocoPhillips;COP;Energy;W.L. Bullock, Jr. ;;OBM;;;2024;US;1.099.128;2.363.125;7.336.632;1,10E+11;25586999296;23783999488;1023;1268;59090001920;36457;49128;0,09;0,17;28981999616;8659749888;21254000640;0,04;0,19;0,49;0,43;0,27;0,16;USD
ConocoPhillips;COP;Energy;Mr. Nicholas G. Olds;Executive Vice President of Lower 48;OBM;54;1970;2024;US;952.632;1.905.264;6.421.115;1,10E+11;25586999296;23783999488;1023;1268;59090001920;36457;49128;0,09;0,17;28981999616;8659749888;21254000640;0,04;0,19;0,49;0,43;0,27;0,16;USD
ConocoPhillips;COP;Energy;Ms. Kelly Brunetti Rose J.D.;Senior VP of Legal, General Counsel & Corporate Secretary;OBM;57;1967;2024;US;951.984;1.856.369;5.574.135;1,10E+11;25586999296;23783999488;1023;1268;59090001920;36457;49128;0,09;0,17;28981999616;8659749888;21254000640;0,04;0,19;0,49;0,43;0,27;0,16;USD
ConocoPhillips;COP;Energy;Mr. Andrew M. O'Brien;Senior VP of Strategy, Commercial, Sustainability & Technology and CFO;OBM;49;1975;2024;US;725.544;1.327.746;4.432.103;1,10E+11;25586999296;23783999488;1023;1268;59090001920;36457;49128;0,09;0,17;28981999616;8659749888;21254000640;0,04;0,19;0,49;0,43;0,27;0,16;USD
CVS Health Corporation;CVS;Healthcare;Mr. J. David Joyner CEBS;President, CEO & Director;CEO;59;1965;2024;US;1.500.000;1.500.000;18.000.000;80429973504;13946999808;81212997632;0,59;0,82;3,77E+11;105321;299179;0,02;0,07;51016998912;6530874880;8760000512;0,6;0,07;0,14;0,04;0,04;0,01;USD
CVS Health Corporation;CVS;Healthcare;Thomas F. Cowhey;;OBM;;;2024;US;1.000.000;2.500.000;8.500.000;80429973504;13946999808;81212997632;0,59;0,82;3,77E+11;105321;299179;0,02;0,07;51016998912;6530874880;8760000512;0,6;0,07;0,14;0,04;0,04;0,01;USD
CVS Health Corporation;CVS;Healthcare;Ms. Heidi B. Capozzi;Executive VP & Chief People Officer;OBM;54;1970;2024;US;850.000;850.000;7.350.000;80429973504;13946999808;81212997632;0,59;0,82;3,77E+11;105321;299179;0,02;0,07;51016998912;6530874880;8760000512;0,6;0,07;0,14;0,04;0,04;0,01;USD
CVS Health Corporation;CVS;Healthcare;Mr. Tilak  Mandadi;EVP of Ventures and Chief Experience & Technology Officer;OBM;60;1964;2024;US;1.000.000;2.500.000;12.000.000;80429973504;13946999808;81212997632;0,59;0,82;3,77E+11;105321;299179;0,02;0,07;51016998912;6530874880;8760000512;0,6;0,07;0,14;0,04;0,04;0,01;USD
CVS Health Corporation;CVS;Healthcare;Mr. Prem S. Shah Pharm.D;Executive VP & Group President;OBM;44;1980;2024;US;1.000.000;1.000.000;13.000.000;80429973504;13946999808;81212997632;0,59;0,82;3,77E+11;105321;299179;0,02;0,07;51016998912;6530874880;8760000512;0,6;0,07;0,14;0,04;0,04;0,01;USD
Danaher Corporation;DHR;Healthcare;Mr. Rainer M. Blair;President, CEO & Director;CEO;60;1964;2024;US;1.350.000;4.050.000;16.232.611;1,40E+11;7464000000;17577000960;0,95;1433;23819999232;34562;32859;0,04;0,07;14245000192;4234749952;6248000000;-0,09;-0,01;0,6;0,31;0,22;0,16;USD
Danaher Corporation;DHR;Healthcare;Mr. Matthew R. McGrew;CFO & Executive VP;OBM;52;1972;2024;US;1.000.000;2.250.000;7.019.198;1,40E+11;7464000000;17577000960;0,95;1433;23819999232;34562;32859;0,04;0,07;14245000192;4234749952;6248000000;-0,09;-0,01;0,6;0,31;0,22;0,16;USD
Danaher Corporation;DHR;Healthcare;Georgeann Couchara;;OBM;;;2024;US;726.000;1.560.900;4.960.494;1,40E+11;7464000000;17577000960;0,95;1433;23819999232;34562;32859;0,04;0,07;14245000192;4234749952;6248000000;-0,09;-0,01;0,6;0,31;0,22;0,16;USD
Danaher Corporation;DHR;Healthcare;Brian W. Ellis;;OBM;;;2024;US;800.760;1.721.634;4.636.130;1,40E+11;7464000000;17577000960;0,95;1433;23819999232;34562;32859;0,04;0,07;14245000192;4234749952;6248000000;-0,09;-0,01;0,6;0,31;0,22;0,16;USD
Danaher Corporation;DHR;Healthcare;Jose-Carlos Gutierrez-Ramos;;OBM;;;2024;US;862.580;1.854.547;7.063.705;1,40E+11;7464000000;17577000960;0,95;1433;23819999232;34562;32859;0,04;0,07;14245000192;4234749952;6248000000;-0,09;-0,01;0,6;0,31;0,22;0,16;USD
Duke Energy Corporation;DUK;Utilities;Lynn J. Good;;CEO;;;2024;US;1.500.000;4.500.000;20.850.054;89563332608;14897999872;87480999936;0,3;0,77;30512001024;168902;39447;0,03;0,09;15747999744;-2420750080;12030999552;0,22;0,08;0,52;0,49;0,28;0,16;USD
Duke Energy Corporation;DUK;Utilities;Mr. Brian D. Savoy;Executive VP & CFO;OBM;49;1975;2024;US;689.017;1.378.034;3.869.514;89563332608;14897999872;87480999936;0,3;0,77;30512001024;168902;39447;0,03;0,09;15747999744;-2420750080;12030999552;0,22;0,08;0,52;0,49;0,28;0,16;USD
Duke Energy Corporation;DUK;Utilities;Mr. Harry K. Sideris;;OBM;54;1970;2024;US;834.405;1.762.090;6.206.397;89563332608;14897999872;87480999936;0,3;0,77;30512001024;168902;39447;0,03;0,09;15747999744;-2420750080;12030999552;0,22;0,08;0,52;0,49;0,28;0,16;USD
Duke Energy Corporation;DUK;Utilities;Mr. Kodwo  Ghartey-Tagoe J.D.;Executive VP, Chief Legal Officer & Corporate Secretary;OBM;61;1963;2024;US;883.390;1.899.288;5.174.049;89563332608;14897999872;87480999936;0,3;0,77;30512001024;168902;39447;0,03;0,09;15747999744;-2420750080;12030999552;0,22;0,08;0,52;0,49;0,28;0,16;USD
Duke Energy Corporation;DUK;Utilities;Ms. Julia Smoot Janson J.D.;Executive VP & CEO of Duke Energy Carolinas;OBM;60;1964;2024;US;746.667;1.493.334;4.197.207;89563332608;14897999872;87480999936;0,3;0,77;30512001024;168902;39447;0,03;0,09;15747999744;-2420750080;12030999552;0,22;0,08;0,52;0,49;0,28;0,16;USD
Eli Lilly and Company;LLY;Healthcare;Mr. David A. Ricks;Chairman, CEO & President;CEO;56;1968;2024;US;1.700.000;4.250.000;24.000.000;6,91E+11;22003300352;38604300288;0,57;1372;49003200512;243609;54443;0,16;0,77;40034201600;-1821975040;9317499904;0,23;0,45;0,82;0,45;0,42;0,23;USD
Eli Lilly and Company;LLY;Healthcare;Mr. Lucas E. Montarce;Executive VP & CFO;OBM;46;1978;2024;US;1.000.000;;;6,91E+11;22003300352;38604300288;0,57;1372;49003200512;243609;54443;0,16;0,77;40034201600;-1821975040;9317499904;0,23;0,45;0,82;0,45;0,42;0,23;USD
Eli Lilly and Company;LLY;Healthcare;Dr. Daniel M. Skovronsky M.D., Ph.D.;EVP, Chief Scientific Officer and President of Lilly Research Laboratories & Lilly immunology;OBM;50;1974;2024;US;1.450.000;2.900.000;10.400.000;6,91E+11;22003300352;38604300288;0,57;1372;49003200512;243609;54443;0,16;0,77;40034201600;-1821975040;9317499904;0,23;0,45;0,82;0,45;0,42;0,23;USD
Eli Lilly and Company;LLY;Healthcare;Ms. Anat  Hakim J.D.;Executive VP, General Counsel & Secretary;OBM;55;1969;2024;US;1.000.000;2.000.000;5.950.000;6,91E+11;22003300352;38604300288;0,57;1372;49003200512;243609;54443;0,16;0,77;40034201600;-1821975040;9317499904;0,23;0,45;0,82;0,45;0,42;0,23;USD
Eli Lilly and Company;LLY;Healthcare;Mr. Jacob S. Van Naarden;Executive VP & President of Lilly Oncology;OBM;39;1985;2024;US;900.000;1.800.000;4.500.000;6,91E+11;22003300352;38604300288;0,57;1372;49003200512;243609;54443;0,16;0,77;40034201600;-1821975040;9317499904;0,23;0,45;0,82;0,45;0,42;0,23;USD
Emerson Electric Co.;EMR;Industrials;Mr. Surendralal Lanca Karsanbhai;President, CEO & Director;CEO;54;1970;2024;US;1.475.000;3.982.000;18.009.854;69474369536;4853000192;15000000512;0,55;0,8;17607000064;77857;30966;0,05;0,08;9290999808;3432624896;3192000000;-0,01;0,01;0,53;0,28;0,2;0,14;USD
Emerson Electric Co.;EMR;Industrials;Mr. Michael J. Baughman;Executive VP, Chief Accounting Officer & CFO;OBM;59;1965;2024;US;840.000;1.680.000;4.485.515;69474369536;4853000192;15000000512;0,55;0,8;17607000064;77857;30966;0,05;0,08;9290999808;3432624896;3192000000;-0,01;0,01;0,53;0,28;0,2;0,14;USD
Emerson Electric Co.;EMR;Industrials;Mr. Ram R. Krishnan;Executive VP & COO;OBM;52;1972;2024;US;900.000;2.000.000;8.011.951;69474369536;4853000192;15000000512;0,55;0,8;17607000064;77857;30966;0,05;0,08;9290999808;3432624896;3192000000;-0,01;0,01;0,53;0,28;0,2;0,14;USD
